,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
2698,DIFJUY,-0.063456730769231,48.305,3.805,115.167,72.488,164.2,131.727,81.715,3.275,2.644,2.992,63.757,59.819,65.05,129.77,98.406,112.55,103.601,2.9641112376755,1.3927202054561,2.0322275226604,1.6913862054958,2.9598570330412,0.43739037936012
2700,SAKVUY,-1.545,0.0,3.805,127.403,180.0,70.502,70.502,180.0,3.119,2.637,4.075,179.434,179.434,179.589,109.994,123.107,109.498,109.498,2.4776800072269,1.8945349777157,2.4780638749178,0.90164762065195,3.4134318650679,2.2257825371179
2701,HAJDEB,-0.24922836538462,28.754,3.806,124.279,146.33,50.751,60.37,51.375,3.158,2.931,4.082,13.778,25.001,18.302,108.956,126.124,101.913,104.007,2.6094705018343,1.7786589611437,2.7720469317467,0.95211176244896,3.2972069710139,2.4064808726224
2705,RIXSUM,-1.06,78.607,3.806,100.237,137.385,97.545,97.545,105.44,3.502,3.39,4.376,146.873,135.623,129.798,88.166,96.455,107.992,107.992,3.446251824585,0.62237638254068,3.388263455093,-0.10849312826847,4.3482581678012,0.49196230155403
2709,SAYTUI,-1.7992283653846,0.0,3.808,110.694,180.0,71.103,71.103,180.0,3.342,3.132,3.857,109.441,109.441,123.885,93.443,112.933,108.897,108.897,3.1263776406921,1.1809855408854,3.1263468586118,0.18809391177885,3.5521470918332,1.5028972147093
2712,ZAHJIB01,-0.48922836538462,28.702,3.808,114.331,66.523,48.872,172.272,66.523,3.289,2.811,4.233,32.032,22.218,25.117,128.522,118.326,106.002,106.002,2.9968726399991,1.3550923878559,2.1992394577526,1.7507332199578,3.7261495897584,2.0085064686835
2716,IZAVIO,-1.9471141826923,0.0,3.81,122.124,180.0,81.497,81.497,180.0,3.188,2.789,3.935,136.424,136.424,147.65,104.577,117.907,98.503,98.503,2.6999148260696,1.6952297578705,2.6992228699028,0.70193795921973,3.4773927707465,1.841728676532
2717,KUDTIN,-0.61134254807692,54.644,3.81,128.023,94.599,125.985,153.401,78.838,3.117,2.59,3.464,80.688,59.968,66.331,135.284,112.692,103.837,105.698,2.4554589783879,1.9200026576686,1.8223063052238,1.8404618251791,3.195858560219,1.3363323176047
2718,MUPNIV,-1.645,27.28,3.81,129.289,140.504,34.808,105.194,140.504,3.103,2.954,3.962,160.395,147.848,156.22,113.937,134.571,107.245,107.245,2.4016034525613,1.964919809215,2.6999327685613,1.1985320376398,2.8224548943079,2.7805021793909
2722,JARLEU,-1.395,27.235,3.811,104.69,110.961,132.554,141.71,34.09,3.436,3.218,3.948,70.072,53.875,47.714,99.23,92.901,102.486,107.689,3.3236841253207,0.87133221855466,3.1763346752292,0.51616085761739,3.9429405354258,0.19980974474785
2723,MAHDOP,-0.86,0.0,3.811,108.093,71.102,180.0,180.0,71.102,3.384,3.133,3.217,73.139,56.908,56.908,115.986,91.031,108.898,108.898,3.2166736558952,1.0509360548908,2.8162572520226,1.3727287024136,3.2164791874842,0.057884682612786
2724,SUXRUZ,-1.595,0.0,3.811,105.454,180.0,67.913,67.913,180.0,3.424,3.301,4.396,167.683,167.683,170.359,88.6,107.007,112.087,112.087,3.3002042368477,0.91237492024516,3.3000146177677,-0.080650620081909,4.2037586509736,1.2857796095617
2726,YEPBUR,-0.049228365384615,0.0,3.811,116.705,103.367,0.0,0.0,103.367,3.26,3.127,3.811,82.732,101.943,101.943,113.274,130.165,103.367,103.367,2.9122628886959,1.4650340839464,2.8725428128982,1.2355673951943,2.9123287522246,2.4580606662501
2727,ZAHJIB02,-0.34922836538462,28.255,3.811,114.958,69.451,47.929,177.818,69.451,3.284,2.761,4.226,31.464,21.931,24.892,128.915,119.039,108.434,108.434,2.9773313408656,1.385696246188,2.1482753500998,1.7343684787707,3.6947474485885,2.0513208649913
2728,CEBSEK,-1.8392283653846,0.0,3.812,114.559,180.0,75.112,75.112,180.0,3.29,3.016,3.636,97.111,97.111,114.128,97.135,116.505,104.888,104.888,2.992366072101,1.3674228645663,2.9926448466739,0.37461022633683,3.253839747446,1.6226592057302
2729,DASXUT,-0.97,0.0,3.812,98.38,70.588,180.0,180.0,70.588,3.538,3.319,3.533,79.682,64.421,64.421,104.763,82.235,109.412,109.412,3.5002257125912,0.51561997722704,3.2094336588073,0.84575208525582,3.5006043668543,-0.47734480908511
2730,HIVDEW,-0.32422836538462,5.686,3.812,114.089,169.956,62.165,63.094,46.058,3.298,3.179,4.287,1.9,3.591,2.464,96.651,114.97,108.203,108.849,3.0107856038515,1.3460958538086,3.1576055349413,0.36819598817459,3.8862895880562,1.8097298797793
2732,NELPUR,-1.74,0.0,3.812,108.619,180.0,78.026,78.026,180.0,3.377,3.201,4.191,139.546,139.546,148.636,91.524,107.843,101.974,101.974,3.2002565562569,1.078186892025,3.1998677176376,0.085132776418214,3.9894116547459,1.2841634043134
2739,QAJQOJ,-0.041342548076923,9.549,3.813,126.508,80.732,25.562,174.743,80.732,3.138,2.556,4.007,12.449,7.475,3.297,142.463,133.586,104.507,104.507,2.5222421839385,1.8669060944679,1.5573033913096,2.0268058978145,2.9024317650604,2.7625963963577
2746,NEJRUS,-0.58922836538462,61.558,3.814,130.816,103.774,36.827,62.326,69.598,3.09,2.99,4.064,10.596,34.039,32.905,126.614,133.835,102.031,102.505,2.3385508001507,2.019722791651,2.399988580359,1.7832988572156,2.9315147354051,2.8146611440994
2748,ZAHJIB,-0.33422836538462,25.102,3.814,117.107,71.075,43.669,178.033,71.075,3.257,2.736,4.192,30.635,21.006,23.811,131.323,121.694,107.005,107.005,2.8992418136366,1.4840639831427,2.0547336233196,1.8065895320188,3.566830825434,2.2024036557211
2750,KONTIQ09,-1.9771141826923,0.0,3.815,115.691,180.0,80.347,80.347,180.0,3.278,2.985,3.713,105.875,105.875,122.168,98.244,115.313,99.653,99.653,2.9539537335666,1.4210704908442,2.9541542275979,0.4280161206838,3.3564983915833,1.5875413529412
2751,MAFJEK,-1.795,19.162,3.815,113.236,168.97,76.939,66.477,165.891,3.312,3.13,4.044,112.836,116.131,127.482,96.089,112.245,106.021,108.352,3.043355853213,1.3066480592395,3.1123415636515,0.33200902271974,3.743019411203,1.5309283743395
2759,LUJPOW01,-2.0213425480769,0.0,3.816,119.551,180.0,71.371,71.371,180.0,3.227,2.87,3.881,120.131,120.131,134.068,102.036,119.461,108.629,108.629,2.8072222757133,1.5915502174733,2.8069081382107,0.59847030306149,3.3791505149965,1.9087961643399
2766,YABHOA02,-1.5884567307692,47.975,3.817,152.481,148.957,48.731,77.57,148.957,2.909,2.536,3.723,95.757,94.517,114.82,132.989,150.325,109.873,109.873,1.3440823067258,2.579868941002,1.8550450024714,1.7291917299148,1.8431813853585,3.2347196757475
2767,YUNWUA,-1.2578858173077,0.0,3.817,98.554,180.0,79.413,79.413,180.0,3.541,3.532,4.118,118.284,118.284,130.519,82.413,99.916,100.587,100.587,3.5016103304413,0.52669354822988,3.5010791863894,-0.46633521272924,4.0564823349094,0.70913684615055
2769,LOPQOY,-0.72077163461538,0.0,3.818,85.462,73.106,180.0,180.0,73.106,3.766,3.74,3.97,96.474,81.908,81.908,89.857,71.022,106.894,106.894,3.7541938853987,-0.29796689553573,3.7399883515486,-0.0093343602146982,3.7542047549161,-1.2910641572614
2770,MUSJUF,-1.42,0.0,3.818,101.36,180.0,70.423,70.423,180.0,3.496,3.441,4.388,150.556,150.556,156.743,84.926,103.461,109.577,109.577,3.4275096073223,0.68861737686001,3.4275157595235,-0.30432994959047,4.2674554807548,1.0214537286515
2773,DARGOV,-0.77,55.011,3.819,106.67,82.393,46.143,141.514,104.2,3.414,3.284,3.368,50.554,33.045,21.389,109.77,119.668,109.403,109.487,3.2705192250913,0.97933650922866,3.0904344809736,1.1107973347149,2.9264824648719,1.6670705992241
2775,PIJPEG,-1.89,0.0,3.819,118.8,180.0,67.9,67.9,180.0,3.241,2.896,4.143,149.74,149.74,157.01,101.314,117.837,112.1,112.1,2.8401099500222,1.5613636577637,2.839721309732,0.56815392549396,3.6635704301977,1.9346060847059
2777,WUVLOP,-1.1221141826923,0.0,3.819,106.186,78.584,180.0,180.0,78.584,3.422,3.141,3.286,76.69,59.936,59.936,111.486,89.317,101.416,101.416,3.2863581733507,0.95390458456333,2.9227227802108,1.1504662315935,3.2857665313548,-0.039170159927881
2779,KOLPOQ01,-1.9992283653846,0.0,3.82,118.423,180.0,76.399,76.399,180.0,3.246,2.908,3.905,123.039,123.039,136.496,100.947,117.095,103.601,103.601,2.8547192858628,1.5450222648632,2.8550838988195,0.55223177262967,3.4764362273297,1.7785994932277
2780,LEDNAJ,-0.056342548076923,65.905,3.82,134.365,67.643,44.832,111.333,71.859,3.059,2.827,4.029,57.503,63.796,58.991,152.91,134.882,104.749,107.552,2.1868789357757,2.13893466947,1.2873861980621,2.5168563282474,2.8547945206461,2.8430598384292
2781,NADGIK,-1.4428858173077,29.521,3.82,110.185,149.177,88.226,71.38,167.71,3.362,3.32,4.181,142.68,151.313,159.52,95.313,106.549,102.231,102.828,3.1555173553443,1.1600664722855,3.3057363315861,0.30742040601066,4.0078083093823,1.1908961143805
2782,RITHOS,-0.32922836538462,5.132,3.82,114.882,169.78,61.697,62.663,46.442,3.294,3.171,4.283,1.788,3.294,2.203,97.404,115.688,108.116,108.843,2.9882385405889,1.3859532548174,3.1445607357984,0.40863036949656,3.8597018026336,1.8565535259579
2783,WADGIT,-1.21,50.121,3.82,105.218,141.632,87.402,79.471,136.428,3.437,3.324,4.345,174.72,164.066,158.546,92.133,102.592,111.945,109.743,3.3164784250283,0.9021861539182,3.3216968760739,0.12371686821396,4.2404906316563,0.94724030891599
2784,LUTRUO,-0.82,39.84,3.821,106.223,80.322,141.351,160.322,80.322,3.423,2.997,3.863,85.998,70.09,73.962,112.015,92.683,106.332,106.332,3.2867016650643,0.95630599959615,2.7784759957979,1.123423402273,3.8587654093718,0.18082730832292
2786,UMUVII,-1.9092283653846,20.132,3.821,120.887,166.005,73.451,73.066,169.77,3.216,3.028,3.932,114.237,117.197,129.923,103.116,119.451,104.436,106.475,2.7599113902789,1.6509225050888,2.9490074627723,0.68712370393802,3.4238932130001,1.9332819933915
2788,VUSJIE,-0.79,32.326,3.821,112.378,41.048,66.852,141.519,51.485,3.331,3.157,4.316,26.501,25.873,27.876,129.71,112.597,105.612,107.219,3.0801500045796,1.2681628244387,2.4286423969375,2.0170139086773,3.9846621366651,1.6584099784515
2789,YESHAG,-0.62979927884615,0.0,3.821,141.891,180.0,69.051,69.051,180.0,2.99,2.292,3.27,74.633,74.633,103.838,126.384,145.91,110.949,110.949,1.8453068421863,2.3526458845692,1.8451963276667,1.3596008650944,1.8328168915003,2.7080772223537
2792,HUYJIV,-0.90422836538462,47.088,3.822,110.506,50.372,153.322,122.186,103.254,3.359,3.13,3.146,103.217,93.428,101.568,125.329,95.277,103.094,110.247,3.1461586797069,1.1766760650683,2.5535948672958,1.8099870866171,3.1326663015527,0.28934035860263
2794,JIMJEX,-1.57,0.0,3.822,104.603,180.0,76.701,76.701,180.0,3.449,3.34,4.176,130.172,130.172,140.731,87.883,105.243,103.299,103.299,3.337583403409,0.86956197323074,3.3377203744623,-0.123380314067,4.0290860313578,1.097926114052
2796,LAGFOP,-0.70634254807692,0.0,3.822,114.912,78.792,180.0,180.0,78.792,3.296,2.96,3.015,69.271,51.527,51.527,122.292,97.534,101.208,101.208,2.9893263591993,1.3883601543534,2.5021958465495,1.5813335971611,2.9889722015075,0.39531023085086
2797,LICFOT,-1.8971141826923,0.0,3.822,112.858,180.0,74.824,74.824,180.0,3.325,3.079,4.006,124.551,124.551,136.892,95.568,112.79,105.176,105.176,3.0638890826478,1.2915915334314,3.0644724938768,0.29874627072574,3.6932546717356,1.5517428684234
2798,SIKFIE,-0.27422836538462,45.446,3.822,114.609,173.974,65.074,65.104,63.701,3.3,3.082,4.062,3.359,5.014,5.911,97.212,116.195,111.347,108.953,3.0002633383673,1.374197911674,3.0576165407179,0.38691742003734,3.6448199871316,1.7930787103209
2799,IWINIL,-0.80077163461538,0.0,3.823,90.81,67.733,180.0,180.0,67.733,3.678,3.557,3.796,88.159,73.696,73.696,96.914,75.647,112.267,112.267,3.6776324645209,0.051994768027885,3.5311333442085,0.42818956715335,3.6775148321943,-0.9410104457397
2802,LUJPOW,-1.9492283653846,0.0,3.823,115.254,180.0,72.381,72.381,180.0,3.293,3.006,3.952,121.525,121.525,134.603,97.872,115.563,107.619,107.619,2.9782727208013,1.404898786579,2.9776729981837,0.41170318906682,3.5651441229605,1.7053009653784
2804,UBATIC,-1.3428858173077,0.0,3.823,101.164,180.0,76.693,76.693,180.0,3.505,3.453,4.496,176.4,176.4,177.19,84.776,101.641,103.307,103.307,3.4386748946407,0.67863095196712,3.4386574367501,-0.31439470842147,4.4035222726605,0.90719765993005
2805,XEBNEZ,-1.9692283653846,0.0,3.823,118.881,180.0,75.289,75.289,180.0,3.243,2.897,3.989,131.488,131.488,143.181,101.417,117.127,104.711,104.711,2.8396510362574,1.5663431910926,2.8396755700888,0.57345588901047,3.5502021627955,1.8188418301991
2807,GIMLUK,-1.775,0.0,3.824,110.083,180.0,68.355,68.355,180.0,3.367,3.167,4.249,146.782,146.782,154.105,92.956,110.996,111.645,111.645,3.1622735267499,1.1561639771315,3.1627860892889,0.16331917646305,3.966889527412,1.522428480195
2809,TOKDUU,-1.8571141826923,0.0,3.824,111.59,180.0,77.538,77.538,180.0,3.346,3.12,3.946,118.38,118.38,131.813,94.376,111.484,102.462,102.462,3.1112470544122,1.2312017569885,3.1109045783278,0.23806029601619,3.6718314391904,1.4451885282457
2812,WETCIH,-1.725,71.876,3.825,105.675,125.436,83.723,124.403,51.754,3.436,3.268,4.418,62.364,48.226,48.33,96.193,103.572,102.053,102.389,3.3082142202532,0.92833974002764,3.2489284460015,0.35254496558955,4.2946308694956,1.036759227003
2814,CAHKIH,-0.051342548076923,60.559,3.826,120.691,76.161,60.185,153.218,91.761,3.223,2.623,3.889,13.723,18.513,32.25,135.876,123.362,107.003,111.774,2.7715623085325,1.6450444887364,1.8261681247878,1.8828805007246,3.248142471389,2.1386658190467
2815,CISTEG,-1.4519134615385,79.761,3.826,170.101,99.804,48.064,111.617,60.208,2.844,2.753,3.511,146.306,118.484,30.07,163.009,170.7,107.351,107.754,0.48891746308706,2.8016594572304,0.80448574852591,2.6328333939729,0.5673910158939,3.4648504203043
2816,OFISIH,-1.5971141826923,0.0,3.826,106.82,180.0,70.492,70.492,180.0,3.419,3.273,3.901,107.972,107.972,122.008,89.935,109.79,109.508,109.508,3.2727302158885,0.98934217236006,3.2729978938107,-0.0037130999206899,3.6706064544955,1.3207760053149
2817,SEQPAF,-1.2942283653846,76.759,3.826,134.104,138.114,34.597,64.89,100.302,3.068,3.013,3.76,22.119,10.976,24.921,117.604,141.746,98.921,107.187,2.2030624208295,2.13521426792,2.6700339247479,1.3960973607507,2.3279993874785,2.9526291422899
2823,FEFBEX01,-1.8792283653846,0.0,3.827,122.611,180.0,79.166,79.166,180.0,3.199,2.792,3.493,93.687,93.687,113.128,105.178,123.161,100.834,100.834,2.6946742747885,1.7240451133288,2.6946069341226,0.73099758589093,2.9241189613278,1.9106483977967
2824,PIPKAD,-1.8721141826923,0.0,3.827,112.427,180.0,75.526,75.526,180.0,3.337,3.097,3.979,121.273,121.273,134.189,95.187,112.478,104.474,104.474,3.0846105292364,1.2730855756483,3.0843175894607,0.27998929862303,3.6767010626747,1.5212857376992
2828,GAQLES,-1.875,7.177,3.828,114.944,175.544,76.705,76.505,175.544,3.302,3.076,4.071,128.835,129.841,140.492,97.518,113.461,103.217,103.217,2.9939908089107,1.3925598860223,3.0495581085971,0.40245663404863,3.7344556482003,1.6207658719337
2829,JIQBIX,-1.255,14.957,3.828,103.119,172.975,79.267,62.961,163.628,3.479,3.453,3.952,94.994,96.77,110.643,86.748,104.278,111.361,105.365,3.3882007207588,0.78964351187716,3.4474396030143,-0.19588053391933,3.8299246990971,0.97466958465228
2830,XAYYUS,-1.0278858173077,0.0,3.828,94.599,74.128,180.0,180.0,74.128,3.619,3.571,3.675,92.851,77.516,77.516,99.051,78.974,105.872,105.872,3.6073478262257,0.29017694709351,3.5265364227536,0.56176673005101,3.6071613228225,-0.70286000820465
2833,QOYGUG,-1.1528858173077,0.0,3.829,101.16,180.0,72.04,72.04,180.0,3.511,3.458,3.489,76.218,76.218,92.125,84.799,106.408,107.96,107.96,3.4446088067435,0.67955218232657,3.4437627798974,-0.31346756737083,3.3469088801248,0.98555666916802
2837,MIBBOR,-1.3771141826923,88.864,3.83,105.822,154.322,54.256,54.256,111.043,3.438,3.279,4.232,136.06,143.534,135.827,90.743,111.011,109.425,109.425,3.3077457814968,0.93736964159829,3.2787242994086,0.042520212456739,3.9506211233004,1.5173716552423
2841,DETJOC,-1.0671141826923,29.169,3.831,133.447,55.108,56.264,154.825,60.718,3.08,3.043,4.033,10.329,13.952,19.417,151.98,131.439,107.392,110.123,2.2361132807259,2.1180645400368,1.4295397519547,2.6863106852301,3.023381825663,2.6691293217547
2842,EVODOI,-0.72422836538462,61.992,3.831,120.596,94.47,136.426,128.102,94.47,3.229,2.77,3.571,119.108,99.515,102.092,124.428,104.997,104.293,104.293,2.7794507499624,1.6435006931953,2.2847993342959,1.5660753500394,3.4493695141904,0.92406220276245
2848,ZERXEC,-1.3428858173077,0.0,3.831,100.243,180.0,74.883,74.883,180.0,3.528,3.49,4.3,135.376,135.376,144.585,83.986,101.894,105.117,105.117,3.471772253772,0.62736067611789,3.4707921727064,-0.36565242222624,4.2076814655695,0.88623737469296
2851,RAGFOX,-0.18922836538462,40.042,3.832,118.828,140.029,74.438,79.3,29.987,3.253,2.939,4.226,3.18,9.717,9.541,105.948,115.737,103.068,106.886,2.8498594384426,1.5685375931483,2.8258821825393,0.80753383236052,3.8067672287914,1.8351019769483
2852,BAFBUH,-1.9492283653846,0.0,3.833,116.106,180.0,67.662,67.662,180.0,3.291,2.99,3.97,121.769,121.769,134.564,98.752,117.37,112.338,112.338,2.9552571181935,1.4481492897374,2.9551850372755,0.45495208040281,3.5255832071736,1.8251474048129
2853,DOCGOS,-0.29845673076923,0.0,3.833,121.36,180.0,77.177,77.177,180.0,3.222,2.835,2.896,45.718,45.718,64.191,103.955,130.929,102.823,102.823,2.7513119473561,1.6767726644764,2.7513261997352,0.68368789856956,2.1879916490347,1.8972370815885
2855,JUDRIL,-1.13,0.0,3.833,106.621,75.178,180.0,180.0,75.178,3.429,3.243,3.286,81.127,64.352,64.352,112.387,89.79,104.822,104.822,3.2857288356622,0.98082976020191,2.9985831064993,1.2351309053769,3.2859779285736,-0.012043792070965
2856,ZAMFUO,-0.45134254807692,0.0,3.833,115.326,74.279,180.0,180.0,74.279,3.302,2.961,3.014,63.851,47.144,47.144,124.601,98.0,105.721,105.721,2.9846399185832,1.4124901969217,2.4372774411493,1.6814278678745,2.9846679591871,0.41946772629364
2857,AYOGAX,-0.10902764423077,0.0,3.834,148.669,180.0,71.855,71.855,180.0,2.95,2.165,3.322,85.743,85.743,118.472,134.869,148.403,108.145,108.145,1.5339449604718,2.5198239736623,1.5343823664051,1.5273819933681,1.7405330282782,2.8295280131981
2860,HAHKEH,-0.335,59.713,3.835,111.837,58.477,100.822,111.869,136.308,3.353,2.996,3.238,34.232,44.419,62.577,126.124,109.12,107.773,111.122,3.1124082157307,1.2472065180442,2.4199980610381,1.7662461279708,3.0593745448794,1.0605995446653
2863,WEVWEA,-1.7621141826923,0.0,3.835,114.963,180.0,80.183,80.183,180.0,3.308,3.026,4.196,152.324,152.324,159.029,97.658,111.91,99.817,99.817,2.9989683370315,1.3960848518205,2.9990115612912,0.40324391531911,3.8929277081342,1.5657362035927
2864,YIGRAI,-1.7971141826923,6.515,3.835,122.945,151.996,49.456,104.566,152.212,3.203,2.96,3.868,123.764,114.539,127.907,106.992,128.115,102.912,102.742,2.6879351706819,1.7418993995669,2.8307828855192,0.86502500255855,3.0432397254136,2.3874915651504
2870,INUVOC,-1.1242283653846,56.365,3.837,120.761,109.32,112.56,131.419,34.714,3.233,2.84,3.904,49.328,29.743,31.325,117.81,109.023,105.715,99.574,2.7781435219381,1.6535439430246,2.511978755847,1.3249765017439,3.6907940023842,1.2724997571571
2871,TIXDAH,-1.8813425480769,0.0,3.837,118.55,180.0,70.531,70.531,180.0,3.262,2.921,3.704,101.433,101.433,118.173,101.175,120.677,109.469,109.469,2.865342034716,1.558992951905,2.8656172928682,0.56610823242116,3.1856516738749,1.8897723176981
2873,RUXGOG,-1.7442283653846,0.0,3.838,110.69,180.0,69.878,69.878,180.0,3.373,3.162,3.902,110.365,110.365,124.464,93.604,113.139,110.122,110.122,3.1554607584147,1.1917199344246,3.1557466466401,0.19876393591326,3.5881006009768,1.5333421266207
2876,NIWQIU,-0.15211418269231,35.104,3.839,111.051,139.708,38.044,51.651,71.697,3.369,3.237,4.126,25.664,37.223,30.536,98.04,118.871,109.535,109.19,3.1441565346001,1.2101407711218,3.2051824467272,0.45274107742912,3.6131754414627,1.9921945761424
2878,ULUVUU,-1.4921141826923,0.0,3.839,104.347,180.0,74.058,74.058,180.0,3.471,3.365,3.99,112.15,112.15,125.514,87.736,106.492,105.942,105.942,3.3627491973574,0.86009234136367,3.3623733261874,-0.13293086678254,3.825848932364,1.1326870471271
2881,OBOSIJ,-1.685,0.0,3.84,113.296,180.0,71.422,71.422,180.0,3.338,3.083,4.326,174.983,174.983,176.161,96.09,112.229,108.578,108.578,3.0658661899369,1.3201168529346,3.0656010141752,0.32707708860149,4.0044883222208,1.6365663069969
2883,SALBIT,-0.76422836538462,22.457,3.84,110.768,132.338,24.266,24.266,91.628,3.374,3.058,3.877,106.728,120.142,113.085,99.934,122.82,110.391,110.391,3.1547705027241,1.19636912161,3.0121517972153,0.52754672829275,3.2581434141731,2.1013401658656
2884,UGAFAK,-1.685,0.0,3.84,107.769,180.0,75.862,75.862,180.0,3.419,3.256,4.112,126.432,126.432,137.874,90.887,108.226,104.138,104.138,3.2558954098856,1.0434107915324,3.2556098355448,0.050404352030766,3.905701867229,1.2860936685654
2890,SOTXUW,-0.11634254807692,75.657,3.842,117.066,79.35,78.874,171.147,79.35,3.287,2.617,3.971,29.311,21.584,34.137,129.911,115.142,107.7,107.7,2.9270175343752,1.4956394463439,2.0073488830908,1.6790591000778,3.5947779348409,1.6871314706272
2892,BILSAT,-1.625,0.0,3.843,110.027,180.0,71.987,71.987,180.0,3.388,3.187,4.375,173.373,173.373,174.888,93.006,109.592,108.013,108.013,3.1831321909632,1.1602643900655,3.1826148431128,0.16712797610905,4.1217062314714,1.4670251332031
