,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
1836,TCYURT10,0.32865745192308,57.596,3.637,114.548,127.143,35.743,74.797,62.195,3.111,2.77,3.931,15.66,31.888,26.208,104.485,122.265,97.897,111.31,2.8298077198156,1.2924818253546,2.6819504435915,0.6928505019982,3.3240067926763,2.0985089569125
1837,UDOMIJ,0.085200721153846,81.586,3.637,149.04,166.101,63.976,66.915,92.051,2.749,2.005,3.508,123.449,132.973,114.974,134.04,142.762,103.453,105.252,1.4141942783654,2.3573407778764,1.4413035974096,1.3937965920801,2.1227864298304,2.7928196814918
1839,YOKYIG,1.6815432692308,0.0,3.637,124.828,74.18,180.0,180.0,74.18,2.977,2.47,2.544,0.019,0.012,0.012,142.941,106.141,105.82,105.82,2.4437306087033,1.7002087260353,1.4885136228314,1.9710979667803,2.4437167054557,0.70723734592899
1841,SUYWIU,1.7607716346154,12.606,3.638,113.84,75.677,175.66,167.34,73.681,3.121,2.423,2.933,6.205,8.473,9.205,128.466,95.309,102.927,108.238,2.8547091551893,1.2614581401214,1.8971543047961,1.5072274359876,2.920417947271,0.27138167450534
1845,QACFIL,1.7465432692308,42.665,3.639,119.336,72.1,156.7,151.251,69.087,3.048,2.483,2.703,30.463,30.083,21.586,136.407,102.42,102.881,104.004,2.6571293941372,1.4933075312246,1.7121056326714,1.7983279185329,2.6397423993585,0.58135106865726
1846,CEYVEI,1.6886574519231,0.0,3.64,117.516,72.754,180.0,180.0,72.754,3.074,2.47,2.759,2.786,1.817,1.817,133.952,98.902,107.246,107.246,2.7262748193698,1.4201766119993,1.7782061135856,1.7143170703247,2.7257663682625,0.42694110325585
1847,HESJEX,1.6665432692308,40.017,3.64,114.189,75.174,148.542,163.584,65.547,3.118,2.455,2.846,35.833,29.575,19.083,128.598,98.703,105.993,104.632,2.8442358550788,1.2775939889825,1.918686222397,1.5315574360708,2.8132310576868,0.43063559544755
1849,QACFIL,0.94577163461538,79.344,3.64,106.882,54.193,98.621,50.32,82.008,3.225,2.74,3.427,168.117,167.71,150.686,123.634,103.291,102.881,100.809,3.0860181851965,0.93654511938102,2.2813040114861,1.5176468651098,3.335207794373,0.78785656585033
1853,AWUJAE,1.6107716346154,0.0,3.641,114.281,71.319,180.0,180.0,71.319,3.118,2.487,2.857,5.021,3.361,3.361,130.047,95.809,108.681,108.681,2.842180752952,1.2821593378161,1.9038405395369,1.6001750529289,2.8423287983652,0.28916431658086
1854,BPIMAC,1.6186574519231,0.0,3.641,116.103,73.103,180.0,180.0,73.103,3.093,2.473,2.802,12.756,8.424,8.424,131.831,97.543,106.897,106.897,2.777528040267,1.3608772852578,1.8426700424676,1.6493320207261,2.7777532386701,0.36781917440206
1855,GOXKOV,1.8286574519231,0.0,3.641,120.778,75.427,180.0,180.0,75.427,3.032,2.439,2.664,2.984,1.884,1.884,137.606,102.098,104.573,104.573,2.6049623380607,1.5515138469526,1.6444349043259,1.8012647904832,2.6048340338076,0.55833292605524
1856,KIHRIE,0.79077163461538,56.653,3.641,97.734,64.59,72.946,72.946,177.248,3.372,2.939,4.322,177.599,164.125,167.914,107.421,99.926,104.637,104.637,3.3413266567452,0.45378428016392,2.8041900104727,0.87990873683868,4.257304871377,0.74500955171693
1857,NIZTAS,1.0036574519231,82.231,3.641,121.661,96.421,144.584,93.969,52.781,3.02,2.372,3.237,30.934,48.894,47.632,128.432,103.871,103.151,109.52,2.5705291402999,1.5851750499138,1.8580977100209,1.4744005222514,3.1426024362872,0.77602765894122
1860,MASWEJ,1.7507716346154,0.0,3.642,112.419,73.621,180.0,180.0,73.621,3.146,2.455,2.915,5.778,3.888,3.888,127.073,94.066,106.379,106.379,2.9082241089714,1.1998118735857,1.9587661740203,1.4799527274591,2.9076630462897,0.20668964473698
1861,OBIVUQ,0.60154326923077,63.316,3.642,117.777,80.303,54.369,140.906,103.818,3.072,2.362,3.796,39.381,39.517,51.773,132.596,121.972,103.61,109.31,2.718007675499,1.4316487962935,1.7387729315124,1.598659655036,3.2201732288404,2.0100000935969
1865,FAKFEC,1.9586574519231,0.0,3.643,115.823,76.577,180.0,180.0,76.577,3.099,2.414,2.812,2.902,1.898,1.898,130.899,97.292,103.423,103.423,2.7895462123231,1.349901081307,1.8246578599952,1.580512478267,2.7892570346588,0.35691622911588
1866,LIRVEQ,1.4936574519231,0.0,3.643,114.093,70.48,180.0,180.0,70.48,3.123,2.51,2.865,11.726,7.9,7.9,129.804,95.645,109.52,109.52,2.8509369112512,1.2748677296354,1.9282794724213,1.6068099689256,2.8511060438521,0.28181434794887
1867,NOLHOM,1.8046298076923,63.954,3.643,140.947,125.241,94.458,94.458,135.772,2.818,1.936,3.325,111.137,94.678,110.63,146.564,129.42,105.576,105.576,1.7754499041392,2.1883559212093,1.0667460319121,1.6155955259284,2.5686022792289,2.1113756963506
1868,ODOXAJ,1.7215432692308,0.0,3.643,119.711,76.08,180.0,180.0,76.08,3.047,2.444,2.697,16.004,10.241,10.241,135.702,101.059,103.92,103.92,2.6464303413122,1.5101706686936,1.7068658995941,1.7492126230973,2.6469171916015,0.51733778211563
1871,XOKTIB,0.42711418269231,3.114,3.643,73.462,7.283,99.144,99.144,155.101,3.799,3.693,4.005,91.108,92.915,107.821,88.504,71.975,105.746,105.746,3.6418397688442,-1.0813898917895,3.69174124108,-0.096413738176985,3.8084409746209,-1.2392749262485
1873,DASXUT,1.3815432692308,77.227,3.644,110.768,66.319,43.062,87.262,113.763,3.171,2.559,4.085,100.473,100.976,101.612,126.532,116.927,109.412,109.351,2.9649606591992,1.1243884068243,2.0562192557558,1.5233001582941,3.6421215622306,1.849912302228
1874,DIDTOB,1.3102007211538,86.482,3.644,131.857,86.299,17.325,87.906,109.213,2.905,2.342,3.787,115.91,105.883,104.144,148.77,139.663,109.754,103.611,2.1636804266102,1.9384302957558,1.2142679957034,2.002627582605,2.4512575184533,2.8866426135263
1875,FEQMOG,1.2057716346154,84.495,3.644,109.052,116.771,48.989,48.989,139.588,3.197,2.837,2.905,45.465,62.372,69.905,102.132,125.693,107.103,107.103,3.0218770037124,1.0435843877875,2.7736384737021,0.59623704782523,2.3593097342028,1.6948989875789
1879,HAHKEH,0.092885817307692,47.459,3.645,110.106,135.551,79.429,60.193,40.7,3.182,2.968,4.161,21.742,35.179,33.81,97.453,107.857,107.732,100.888,2.9880833800952,1.0938380655283,2.9429251459671,0.38498777283743,3.9605430112088,1.2759388920968
1881,SUBVIW,2.0115432692308,0.0,3.645,115.817,78.654,180.0,180.0,78.654,3.101,2.395,2.814,10.896,7.116,7.116,130.2,97.296,101.346,101.346,2.7914879375303,1.35047994973,1.82929148858,1.5458711620989,2.7912159170301,0.35736494584369
1883,YOLFUB,1.3507716346154,0.0,3.645,118.343,68.031,180.0,180.0,68.031,3.067,2.551,2.739,1.752,1.155,1.155,135.772,99.737,111.969,111.969,2.6993320466531,1.4560547729779,1.7793617042971,1.8279696182598,2.699543220114,0.46323579604412
1884,FAZVEJ,1.5907716346154,0.0,3.646,112.723,72.537,180.0,180.0,72.537,3.146,2.484,2.91,12.478,8.433,8.433,127.533,94.378,107.463,107.463,2.9018172405164,1.2152253711315,1.9698184268755,1.513298174565,2.9015090178497,0.22213828876785
1885,HUBQOL,2.0394290865385,0.0,3.646,118.181,80.122,180.0,180.0,80.122,3.071,2.384,2.745,14.288,9.171,9.171,132.833,99.588,99.878,99.878,2.7069639897421,1.4503058154194,1.74827877594,1.6207952744248,2.7066549396593,0.45721333928271
1891,KAKDAD,1.5438581730769,87.795,3.647,142.157,102.726,51.952,74.44,156.192,2.812,2.147,3.503,119.533,110.327,131.912,158.849,143.961,104.873,103.11,1.725161678514,2.2206218009798,0.77469579240474,2.0023624620009,2.0609402950789,2.832584350045
1892,METNEF,1.6586574519231,0.0,3.647,111.325,71.721,180.0,180.0,71.721,3.167,2.484,2.954,1.5,1.021,1.021,126.087,93.08,108.279,108.279,2.9501638729403,1.1517040083276,2.0073788920198,1.4631083295073,2.9497329072933,0.15871917222193
1893,NELJUL,0.70288581730769,84.458,3.647,98.241,74.073,98.467,28.022,98.341,3.37,3.176,4.324,91.137,107.654,105.999,103.763,94.467,101.53,107.644,3.3352010914559,0.48304624990942,3.0848110551231,0.75559033489723,4.310865234145,0.33677430578907
1895,XOGMEL,1.0207716346154,0.0,3.647,112.61,71.413,180.0,180.0,71.413,3.148,2.559,2.914,30.298,20.893,20.893,126.621,94.274,108.587,108.587,2.9060545759637,1.2102688963699,2.0538505683183,1.5264923331018,2.9058963266198,0.21716937845293
1898,PEZNAJ,0.87365745192308,52.565,3.648,118.828,77.465,128.946,172.669,72.298,3.064,2.411,2.965,5.177,3.534,12.219,134.598,106.725,109.841,102.848,2.6842819918193,1.4774052214591,1.7167538888824,1.6928310857871,2.8395716613085,0.8532630194106
1900,COVPIN05,1.3965432692308,0.0,3.649,114.114,75.376,180.0,180.0,75.376,3.129,2.484,2.87,25.315,17.044,17.044,127.992,95.706,104.624,104.624,2.8559458625981,1.2783638879086,1.9576322238735,1.5290297825916,2.8557796200066,0.28534673987077
1901,EQIPIE,1.3030865384615,71.143,3.649,130.188,91.424,107.503,21.473,113.562,2.929,2.243,3.176,171.756,169.629,171.867,146.245,120.069,108.675,108.823,2.2375544737393,1.8900769764878,1.2463067786785,1.8648775867118,2.7485822962138,1.5913112080733
1902,FESRED,0.51365745192308,85.671,3.649,115.833,91.166,111.558,81.346,141.485,3.106,2.47,2.726,46.065,62.46,81.636,122.669,111.26,106.899,99.65,2.7956110432814,1.3534381754196,2.0792533035502,1.3332688024834,2.540480973376,0.98844950498976
1903,KEYJAA,1.9644290865385,0.0,3.649,117.733,80.232,180.0,180.0,80.232,3.08,2.392,2.761,17.551,11.336,11.336,132.031,99.173,99.768,99.768,2.7261873072759,1.4332839096452,1.7767361758787,1.6015219515586,2.7256909451501,0.44014755653823
1904,YOVSIN,1.5786574519231,5.451,3.649,114.845,77.621,173.271,174.27,68.371,3.119,2.41,2.931,10.779,7.808,9.455,129.2,96.356,107.746,106.486,2.8303295687118,1.3104943847556,1.8676162177771,1.5231906194223,2.9129838116049,0.32447852521841
1905,IYORET,1.8015432692308,1.582,3.65,118.868,85.598,168.097,168.097,61.931,3.065,2.306,2.93,7.998,4.631,3.839,132.432,99.988,106.251,106.251,2.6841256486461,1.4797616369808,1.7020093068858,1.5558921297037,2.8855932135918,0.50818481448486
1908,XIBYOX,0.74865745192308,0.0,3.65,112.129,68.287,180.0,180.0,68.287,3.158,2.628,2.932,34.325,24.082,24.082,126.335,93.845,111.713,111.713,2.9253756818661,1.189597040996,2.117028740006,1.5571041435911,2.9254003880299,0.19661274046886
1912,RERPIN,1.3036574519231,0.0,3.651,114.883,69.141,180.0,180.0,69.141,3.12,2.55,2.849,16.98,11.486,11.486,130.807,96.447,110.859,110.859,2.8303669623986,1.3127920087213,1.9301338100204,1.6664583629411,2.8309833408751,0.31989736430209
1914,BPIMAC01,1.6294290865385,15.223,3.652,122.498,83.041,165.222,167.442,73.546,3.021,2.343,2.66,9.885,8.21,13.843,138.102,104.438,108.294,96.92,2.5479422159931,1.623093177843,1.5646708021554,1.7439765711965,2.5759919085614,0.6632237081303
1915,CODPER,1.8944290865385,0.0,3.652,119.106,77.915,180.0,180.0,77.915,3.065,2.42,2.723,13.314,8.524,8.524,134.586,100.529,102.085,102.085,2.6779557517738,1.4908983840428,1.7235181752786,1.6987893040293,2.6771516071298,0.49758242778687
1916,DIKBIJ,0.85654326923077,67.886,3.652,116.642,63.973,98.642,75.003,148.412,3.098,2.634,3.558,135.197,130.102,145.27,133.842,110.394,110.317,108.444,2.7690722419034,1.3891878631489,1.8997795243009,1.8244982211685,3.3349791757926,1.2398701129674
1917,GOGZUX,1.0836574519231,24.869,3.652,104.693,66.153,34.739,47.619,134.106,3.271,2.715,4.077,125.684,136.483,136.628,116.963,113.807,111.907,97.101,3.1640342045065,0.82965568322809,2.4198781768622,1.2310217744403,3.7300895322681,1.6457099019158
1921,GLYTRE03,1.3315432692308,35.948,3.653,102.988,51.993,63.767,73.548,174.023,3.3,2.788,4.077,142.065,140.299,149.488,119.033,106.833,112.059,100.549,3.2155766182756,0.74166502681414,2.4376608450329,1.3530534374494,3.9023122444332,1.1806304023471
1922,GLYTRE05,1.3686574519231,37.625,3.653,104.928,55.089,66.191,69.292,170.609,3.269,2.737,4.11,135.258,134.575,142.728,121.023,107.605,107.802,110.274,3.1586722475137,0.84211081977763,2.3455008395362,1.4106008690394,3.9175051801663,1.2430821225365
1923,GOMGIY,1.2265432692308,84.088,3.653,110.875,71.537,98.197,49.858,126.285,3.179,2.501,3.526,156.9,153.587,169.753,125.362,106.326,108.918,101.404,2.9703305725732,1.1327741565012,2.0395950374324,1.4474298198121,3.3838240308539,0.99116644828998
1924,MEYCOK,0.13077163461538,4.67,3.653,115.447,75.933,33.127,172.327,77.904,3.115,2.442,3.995,15.621,11.616,10.882,130.299,122.903,110.803,109.009,2.8127924544635,1.3384407376171,1.8624636276218,1.5794281356826,3.354167734229,2.1701575543395
1925,DUTWIZ,1.6536574519231,0.0,3.654,111.912,72.561,180.0,180.0,72.561,3.165,2.482,2.943,6.727,4.561,4.561,126.565,93.668,107.439,107.439,2.936354434517,1.1811213463875,1.9934965783845,1.478612657855,2.9369712770706,0.18827829843611
1927,NIPGAW,1.6930865384615,86.796,3.654,122.521,86.985,27.373,86.479,86.985,3.023,2.295,3.798,104.273,100.493,93.238,136.964,131.313,105.758,105.758,2.5489768482762,1.6251910739823,1.5662405327947,1.6774729784503,2.8527323565186,2.5073336638892
1929,COVPIN03,1.16,10.5,3.655,84.371,10.299,101.238,104.547,1.235,3.616,3.479,3.909,80.422,80.105,65.705,100.305,81.937,101.899,103.711,3.5985632189967,-0.35468120740188,3.4228817495806,0.62235161154132,3.8703573511403,-0.54828366241746
1930,COVPIN04,1.15,8.303,3.655,83.636,8.606,101.788,107.404,3.538,3.629,3.508,3.946,81.231,80.916,66.714,99.51,81.178,105.139,104.258,3.6066372346319,-0.40225471751966,3.459788785201,0.57959085724112,3.8993171084391,-0.60517938483896
1932,FIBKEJ,1.0557716346154,29.193,3.655,98.891,56.386,61.757,56.213,158.826,3.368,2.911,4.316,150.428,160.881,160.389,111.574,103.265,110.12,108.047,3.3275306354932,0.52054190019073,2.7070653531854,1.0703822558241,4.2008457560316,0.99032869999377
1933,GEHBIE01,1.4336574519231,0.0,3.655,111.914,72.565,180.0,180.0,72.565,3.167,2.507,2.944,18.613,12.705,12.705,126.158,93.678,107.435,107.435,2.9381686939916,1.1819702727429,2.0241343308809,1.4791650383069,2.9379363118993,0.18885504288549
1934,SABLUE,0.93731490384615,67.298,3.655,130.851,97.872,0.665,66.623,97.872,2.927,2.339,3.655,169.603,147.734,147.436,139.506,142.713,98.241,98.241,2.2140212445448,1.9145336060525,1.518872723253,1.7787486192709,2.2142278652215,2.907958039738
1935,SISSUJ,1.9865432692308,0.0,3.655,122.051,78.465,180.0,180.0,78.465,3.03,2.413,2.641,6.597,4.103,4.103,138.481,103.468,101.535,101.535,2.5681554909723,1.6079419685389,1.5995013886346,1.8066998388653,2.5683728940985,0.61509485192127
1936,VINKIN,1.5723149038462,67.2,3.655,116.086,79.267,66.311,66.209,172.476,3.108,2.392,3.717,111.307,113.935,128.615,130.431,118.354,106.171,111.327,2.7914037241164,1.3666489121165,1.8207605705057,1.5512881566271,3.271072048655,1.7652695693599
1938,FULTUC,1.0328858173077,27.51,3.656,98.443,35.241,86.68,82.68,164.295,3.376,3.196,4.354,178.87,174.026,176.304,114.134,97.298,108.53,109.314,3.3394123309089,0.49568264461599,2.916643099895,1.306755152213,4.3187277121008,0.55308855415113
1939,IFOSUR,0.18788581730769,86.211,3.656,99.541,78.194,109.697,71.869,144.341,3.358,3.084,4.229,168.175,175.062,178.195,104.259,93.007,104.754,106.239,3.311549603464,0.55659969798552,2.9889888437367,0.75960627434041,4.2231772305498,0.22184471903876
1941,RUWQOR,0.55154326923077,0.0,3.656,111.083,76.194,180.0,180.0,76.194,3.18,2.585,2.971,42.71,29.973,29.973,122.287,92.909,103.806,103.806,2.9671317761362,1.1439095344662,2.1853151898487,1.3808050264308,2.9671715626932,0.15077770904531
1943,COVPIN01,1.1421141826923,9.891,3.657,84.255,10.241,102.923,107.194,1.752,3.62,3.482,3.936,81.351,80.906,66.739,100.168,81.459,104.299,106.03,3.6018176722227,-0.36236646652872,3.4273129519155,0.61469498910643,3.8923491300661,-0.58456329826095
1944,GEHBIE,1.3836574519231,0.0,3.657,110.632,71.251,180.0,180.0,71.251,3.187,2.525,2.985,17.567,12.106,12.106,124.832,92.493,108.749,108.749,2.9825950122984,1.1229853038276,2.0725965945961,1.4422095395845,2.9821748265693,0.12983953086829
1946,WOHZUP,0.66154326923077,70.895,3.657,114.94,72.018,103.269,104.403,141.997,3.126,2.492,3.39,78.97,79.18,96.162,130.682,108.761,105.674,107.618,2.8345000461853,1.3181371279862,1.8897811905511,1.6244356102473,3.2098838763288,1.0902960609321
1949,HUQPOY,1.5207716346154,0.0,3.659,116.434,70.772,180.0,180.0,70.772,3.107,2.517,2.809,4.771,3.165,3.165,132.803,97.981,109.228,109.228,2.7821561614906,1.3831327098583,1.8467085229806,1.7102504586027,2.7817924918456,0.39001478473438
1950,QIMMOQ,1.7815432692308,0.0,3.659,117.087,75.115,180.0,180.0,75.115,3.098,2.455,2.79,7.054,4.605,4.605,132.728,98.612,104.885,104.885,2.7581994065429,1.4106523433313,1.8034015008577,1.6657634966298,2.7585428636989,0.41778136523304
1951,WEPLOT,0.62577163461538,0.0,3.659,109.411,71.13,180.0,180.0,71.13,3.207,2.625,3.026,37.901,26.901,26.901,121.904,91.381,108.87,108.87,3.0247104967494,1.0658214723178,2.228453833213,1.3873062074533,3.0251210584509,0.072928606986094
1953,XAXZIG,1.3457716346154,0.0,3.659,112.415,72.594,180.0,180.0,72.594,3.163,2.519,2.932,21.292,14.535,14.535,126.64,94.171,107.406,107.406,2.9240234505995,1.2060911492685,2.0212482099288,1.5033019237198,2.924234359505,0.21325433334498
1954,BEQJEN,1.3594290865385,71.029,3.66,115.413,74.386,82.3,66.588,160.859,3.122,2.463,3.56,126.148,124.274,141.185,130.729,114.434,105.994,100.262,2.8199088715253,1.3397753379926,1.8664717013484,1.6070632806662,3.2411605593716,1.472575372731
1955,DABHIY,1.1336574519231,0.0,3.66,115.907,68.871,180.0,180.0,68.871,3.115,2.58,2.826,22.481,15.22,15.22,131.783,97.483,111.129,111.129,2.8019562272945,1.3609799044533,1.9238382260605,1.7190830346288,2.8019324999601,0.36803568531774
1956,GAHFUS,0.30711418269231,54.08,3.66,98.98,58.868,78.897,83.041,167.201,3.371,3.003,3.288,50.158,62.865,79.875,110.255,102.605,107.329,109.623,3.3296812698865,0.52617833570681,2.8172978672006,1.039635381981,3.2087517087317,0.71753499685463
1959,UVAWOE,1.9694290865385,0.0,3.66,119.908,80.036,180.0,180.0,80.036,3.062,2.403,2.707,15.834,10.064,10.064,134.978,101.37,99.964,99.964,2.6542246979854,1.5267400736879,1.6998299072757,1.6985250325889,2.6538738618731,0.5336689285193
1962,NIMGIA,0.73942908653846,0.0,3.661,113.835,76.964,180.0,180.0,76.964,3.145,2.558,2.891,40.907,28.187,28.187,125.768,95.521,103.036,103.036,2.8767723389575,1.2709075142626,2.0755366290612,1.4951627675358,2.8775886573775,0.2781447805232
1965,POFDOE,1.4015432692308,44.1,3.662,114.187,70.394,35.238,56.938,128.856,3.142,2.57,3.998,162.73,154.55,150.891,129.088,121.658,108.515,105.527,2.8661735642199,1.2873278913187,1.9947786896864,1.6204190751694,3.40308189441,2.0983416356587
1966,AKAWOY,1.2965432692308,49.467,3.663,103.037,57.312,76.748,76.748,175.273,3.309,2.723,4.039,131.517,128.359,139.185,118.103,103.955,107.554,107.554,3.2237091834531,0.74644497487785,2.4019642979087,1.2826911208752,3.9197906598697,0.97404424067811
1967,AZOTAL,1.8715432692308,0.0,3.663,119.754,76.858,180.0,180.0,76.858,3.067,2.438,2.715,6.705,4.275,4.275,135.796,101.24,103.142,103.142,2.6626595091638,1.5220819091821,1.699810538035,1.7477093965488,2.6629244406307,0.5292054643442
1968,KEBJEH,0.97442908653846,58.563,3.663,114.511,75.705,119.845,43.717,57.862,3.137,2.454,3.233,137.856,141.71,126.023,129.07,104.462,107.28,99.613,2.8542987006642,1.3014407122057,1.9052279843825,1.5466810684578,3.1305574994128,0.80740246647536
1971,HIQTUX,0.41865745192308,36.187,3.664,109.563,87.1,29.115,35.569,113.781,3.21,2.826,3.562,135.57,153.911,163.102,113.461,123.049,107.945,107.809,3.0246991596634,1.0748464976599,2.5923782023616,1.1251005536931,2.9856843571569,1.9425583438931
1973,MUYNEZ,0.41,47.201,3.664,94.603,71.752,168.787,54.605,71.752,3.448,3.181,3.505,52.746,68.357,65.137,100.647,78.525,98.019,98.019,3.4368790893441,0.27670584603343,3.1262362930095,0.58771391022365,3.4349406650384,-0.69728590095114
1974,NURYAB,1.4465432692308,65.458,3.664,109.01,57.875,64.405,61.446,107.906,3.218,2.708,4.061,141.938,141.414,132.874,125.596,111.335,105.954,112.113,3.0424958755748,1.0482093527106,2.201986908263,1.5762352793407,3.7826962433959,1.4774742401132
1978,RERPIN01,1.7086574519231,0.0,3.665,113.981,74.274,180.0,180.0,74.274,3.147,2.472,2.89,8.469,5.663,5.663,128.786,95.682,105.726,105.726,2.8753518612657,1.2790467833179,1.9269018752523,1.5484938369749,2.8758006296905,0.28613063148082
1979,WIPFEH,1.6178858173077,0.0,3.665,111.672,71.875,180.0,180.0,71.875,3.18,2.499,2.961,0.084,0.057,0.057,126.405,93.511,108.125,108.125,2.9552158263234,1.1743506375218,2.0113001798015,1.4831293223217,2.9554423793239,0.18133213310515
1980,YIPWOK,0.094429086538462,42.625,3.665,134.131,80.409,28.832,145.051,96.881,2.903,2.461,3.821,52.577,44.616,50.689,152.714,139.184,104.288,101.753,2.0836272850792,2.0213624951684,1.128202162594,2.1871627466465,2.4975277627503,2.891780779086
1982,FULWOA,0.64365745192308,49.044,3.666,90.243,62.549,70.492,70.492,178.513,3.524,3.24,4.464,157.134,171.171,173.157,98.39,94.453,110.862,110.862,3.5239683063297,0.01494576808429,3.2053249179875,0.47274958501129,4.4505247851562,0.34659073373466
1983,HAGWOD,1.6415432692308,0.0,3.666,115.066,74.685,180.0,180.0,74.685,3.133,2.477,2.858,14.176,9.436,9.436,129.919,96.721,105.315,105.315,2.8379352021624,1.3273329606121,1.8997410870835,1.5895008027827,2.8383593117648,0.3344853020956
